X,Y,OBJECTID,DCA_ID,TITLE,TYPE,NUMBER_,LOCATION,GANUM,COUNTY_ID,COUNTY_FIP,COUNTY_NM,SDR_NUMBER,RDC_NUMBER,RDC_2001,LONGITUDE,LATITUDE,CONDITION,COMMENT,GlobalID,last_edited_date
-84.700629064653114,33.866403638471219,291,677,Hardee's Corps at Powder Springs,GHM,033-38,Old 278/Old Ga 6 W of Powder Springs near Powder Springs Crk,214,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.700625,33.866397,3, ,{59DC8EE2-A4E1-4A2E-AA61-522608415BF1},
-84.61774006556378,33.884923645293853,292,712,Schofield's Headquarters Home of Andrew J. Cheney,GHM,033-9,Powder Springs Rd at Bankstone Dr at Cheney house,32,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.617736,33.884917,1, ,{02B05E82-D6FA-41DB-80B3-645F152FEE77},
-84.617810487894218,33.884843004645184,293,631,16th A.C. to Roswell,GHM,033-60,Powder Springs Rd at Bankstone Rd at Cheney House,369,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.617806,33.884837,1, ,{9031AD33-9F7B-4FBD-AE0A-31C6BCA6F014},
-84.607656858379912,33.868555274722496,294,709,Ross' Headquarters,GHM,033-61,"Hurt Road at Old Tennessee Rd, 1 mi SE of Powder Springs Rd",370,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.607653,33.868549,3, ,{B150406E-C1C6-4E21-A477-28AB07045517},
-84.294382685591728,34.075218487164101,295,1218,Old Milton County,GHM,060-25A,"Alpharetta City Hall (site of courthouse), Alpharetta",678,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.294378,34.075212,1, ,{59995353-3AA6-4187-A1DD-B55D818CF934},
-84.36376993766865,34.027184818316002,296,1150,Francis Robert Goulding,GHM,060-113,"Goulding home at end of Goulding Dr, Roswell",1153,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.363766,34.027178,1, ,{011ED06F-F8B6-4EC2-887D-7BFE05C516E6},
-84.361448085127492,34.023996567657001,297,1151,"Fred Funderburk  January 20,1911-December 25,1993", , ,"Canton St at Elizabeth Way, Roswell",0,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.361444,34.02399,1, ,{9DE7B176-D0AB-4130-A2DA-C61A5A01159C},
-84.363328030340796,34.018763534701989,298,1231,Roswell Presbyterian Church,GHM,060-122,"At the church on Mimosa Boulevard, Roswell",1620,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.363324,34.018757,1, ,{E723BB80-B1DF-46A9-AAFF-E8B789D101D2},
-84.361646998392075,34.019690269309379,299,1232,Roswell's Distinguished Men,GHM,060-121,"Roswell Presbyterian Church Cemetery, N. Atlanta St, Roswell",1619,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.361643,34.019684,1, ,{C3226E19-C959-454B-AFC0-DFDA024645AE},
-84.363451296160747,34.014974689990893,300,1121,Bulloch Hall,GHM,060-40B,"Town Square, Roswell",245,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.363447,34.014968,1, ,{5AF4B815-F794-41B8-8787-D41B61D6F825},
-84.36420846012615,34.014166900973734,301,1100,Barrington Hall,GHM,060-125,"Barrington Hall, Barrington St and Ga 120, Roswell",1647,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.364204,34.01416,1, ,{BC8CC7C9-1E5B-4849-8B22-213EE73D7CE9},
-84.363070889274695,34.015303354231328,302,1183,Historic Roswell Square Bicentennial Restoration P, , ,"Roswell Square at Sloan and Atlanta Sts, Roswell",0,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.363067,34.015297,1, ,{8BD3A4CE-0240-4237-8E97-C77EA5E92BBA},
-84.361132958757366,34.015343534221117,303,1230,Roswell Factory,GHM,060-4A,"Sloan and Mill Streets, Roswell",126,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.361129,34.015337,1, ,{3842232A-0C46-45C2-9588-A2DB36E177B3},
-84.361373045008776,34.01534521367973,304,1266,The Old Bricks,GHM,060-120,"Sloan and Mill Streets, Roswell",1448,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.361369,34.015339,1, ,{59303BCF-47BF-42E4-B0C6-B9945F307CD9},
-84.356028848009544,34.01442022935769,305,1149,Founders Cemetery, , ,"Founders Cemetery at end of Sloan Street, Roswell",0,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.356025,34.014414,1, ,{3FCC57D9-DFE1-4AE9-ADD0-9397200ED093},
-84.352952659647926,34.004762469847044,306,1206,McPherson's Troops at Shallow Ford,GHM,060-6,"Azalea Dr just west of Atlanta St/Roswell Rd, Roswell",414,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.352948,34.004756,1, ,{E7E74679-CFD5-4948-B87D-775A131A28D6},
-84.35302273714403,34.004743125856479,307,1156,Garrard's Cav. & Newton's Division,GHM,060-5,"Azalea Dr just west of Atlanta St/Roswell Rd, Roswell",413,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.353019,34.004737,1, ,{21EAF674-E75D-477A-82B1-DA601FEA4D02},
-84.360110364163674,33.991168037420657,308,1179,Hightower (Etowah) Trail,GHM,060-114,"Hightower Trail, west of Roswell Road",1189,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.360106,33.991162,1, ,{DBBB5DD9-023B-47C1-B57F-FC39CF871EF3},
-84.384733348567892,34.006658320251745,309,1178,Hightower (Etowah) Trail,GHM,060-200,"Ridge on Azalea Dr at Inverness Swim & Tennis Club, Roswell",1893,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.384729,34.006652,1, ,{02230C5A-56B3-4366-BF4A-223B6DA4F15B},
-84.395844616915298,34.002327326945789,310,635,Army of the Tennessee at Roswell,GHM,033-95,5329 Hwy 120 (Roswell Rd) at Willeo Creek,426,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.39584,34.002321,3, ,{8628F29A-3338-4CF2-91A3-9CCFE27134DB},
-84.386550816415891,33.991963528727041,311,669,Garrard's Cavalry at Roswell,GHM,033-94,Lower Roswell Rd at Timber Ridge Rd at Willeo Creek,425,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.386547,33.991957,1, ,{ABD278AF-C463-46FA-BD90-551541309C7E},
-84.60447228947902,33.905716017004217,312,639,"Battle of Kolb's Farm June 22, 1864",GHM,033-11,Powder Springs Rd at Ga 360 at Mt Zion Church,24,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.604468,33.90571,1, ,{392F5DDA-551E-418F-9F9E-9A7E989F46A2},
-84.596872670651052,33.910457604878985,313,640,"Battle of Kolb's Farm June 22, 1864",GHM,033-13,Callaway Rd at Powder Springs Rd at the Kolb house,26,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.596868,33.910451,3, ,{B6FF592C-2129-402C-86DD-D75918CA7BF1},
-84.596863420641299,33.910420198105491,314,638,"Battle of Kolb's Farm June 22, 1864",GHM,033-12,Callaway Rd at Powder Springs Rd at the Kolb house,25,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.596859,33.910414,3, ,{3A0FC265-8E90-40C3-9C23-F200B42B7F57},
-84.60128732792198,33.921568364373961,315,637,"Battle of Kolb's Farm June 22, 1864",GHM,033-14,Cheatham Hill Rd about 0.7 mile N of Powder Springs Rd,27,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.601283,33.921562,1, ,{E0D40F8B-1BA1-4CFF-AC5D-BF8DCFCDF598},
-84.584133393345851,33.917749372019209,316,704,"Powder Springs Road June-July, 1864",GHM,033-59,"Powder Springs Rd just W of Murray Rd, E of County Farm Rd",368,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.584129,33.917743,1, ,{8EA2C5AE-BC62-4C0D-BC05-3801A80CA5B7},
-84.444059320615651,33.902240811760919,317,705,Power's Ferry,GHM,033-90,Chattahoochee Recreation Area parking area at I-285 & river,421,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.444055,33.902234,1, ,{2DED01B7-3B4E-424D-84F2-D5D3D313C968},
-84.444014062897878,33.902260155389506,318,747,The River Patrol & Cochran's Ford,GHM,033-89,Chattahoochee Recreation Area parking area at I-285 & river,420,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.44401,33.902254,1, ,{C08D54F3-B81B-4C02-8C0A-5C2B66CB2963},
-84.426098011023214,33.898419436873795,319,1186,Howard's 4th A.C. Line,GHM,060-14,"Northside Dr at Mt Vernon Highway, Sandy Springs",524,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.426094,33.898413,1, ,{5729258A-8ECF-4126-A8F4-B9D26E238DD3},
-84.416370281377311,33.905557673244139,320,1090,4th & 23d A.C. Advance,GHM,060-15,"Old Powers Ferry Rd and Mt Vernon Highway, Sandy Springs",525,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.416366,33.905551,1, ,{64D52BBD-E74D-4BD5-923D-39723573AEA8},
-84.397691439200415,33.88844956831867,321,1188,Howard's March to Buckhead,GHM,060-16,"Powers Ferry Rd and Mt Paran Rd, Atlanta",507,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.397687,33.888443,1, ,{5B31507E-E659-40C3-B206-6F84BA4B830A},
-84.39196781338272,33.891994678529173,322,1176,Hascall's Div Camped,GHM,060-11,"Mt Paran Rd at Long Island Dr, Atlanta",521,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.391964,33.891988,1, ,{4FD3912D-66E8-4C3F-ADE9-DAD0D0F5A4C8},
-84.393000767398647,33.918750465396997,323,1088,23d A.C. to Decatur,GHM,060-10,"Mt Vernon Highway at Long Island Dr, Sandy Springs",520,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.392997,33.918744,1, ,{E17E89E1-22A0-4132-8D83-5DA91F973BFB},
-84.397014058348859,33.916562003835196,324,1276,To Sandy Springs & Old Cross Keys,GHM,060-9,"Mt Vernon Highway at Heard's Ferry Rd, Sandy Springs",519,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.39701,33.916556,1, ,{9DAB2BCE-80B8-4541-9A67-118C489E1A7F},
-84.383183117032388,33.922646474749747,325,1269,The Sandy Springs,SSF, ,"Sandy Springs Circle at Hilderbrand Dr, Sandy Springs",0,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.383179,33.92264,1, ,{CB1C0782-B4AF-44A3-8937-DC25825A8D64},
-84.376126623056351,33.924267741102227,326,1162,Gen. J. D. Cox's Div. To Old Cross Keys,GHM,060-12,"Johnson Ferry Rd at Mount Vernon Highway, Sandy Springs",522,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.376122,33.924261,4, ,{E3327121-BFB0-45CD-A7FE-1F8B1339FA5A},
-84.422138237277139,33.921052777517772,327,1192,Isom's Ferry,GHM,060-8,"Heard family cemetery, end of Heards Drive, Sandy Springs",518,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.422134,33.921046,1, ,{7E2150A1-08F5-4165-AB65-CC8F0A81A13C},
-84.428151223935544,33.922713792991019,328,1131,Confederate Battery Position,GHM,060-196,"Cul de sac at end of River Chase Point, Sandy Springs",1825,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.428147,33.922707,1, ,{7002C4E6-1FD0-4E62-9FD9-670F91A7FA82},
-84.406196765702006,33.945083197305514,329,668,Garrard & Newton Move on Roswell,GHM,033-93,Johnson Ferry Rd at parking lot just NW of Chattahoochee Riv,424,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.406193,33.945077,1, ,{85C35D45-BDD8-4177-96F0-B3D0E2BA3560},
-84.44357708079454,33.938089046372404,330,726,Sope Creek Industries,GHM,033-36,Paper Mill Rd in the Chattahoochee Recreation parking lot,127,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.443573,33.938083,1, ,{580DDEFF-1CE4-4AD7-B05C-C3E4869B696D},
-84.443627440118277,33.938112639576026,331,725,Soap Creek Paper Mills,GHM,033-91,Paper Mill Rd in the Chattahoochee Recreation parking lot,422,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.443623,33.938106,1, ,{0857D86E-4F08-4D41-BDF3-3648A6D35CB8},
-84.4436901972351,33.938147538313395,332,731,The 23d Corps at Soap Creek,GHM,033-92,Paper Mill Rd at the Chattahoochee Recreation parking lot,423,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.443686,33.938141,1, ,{B8AA4CB2-6DE1-4CDA-B693-0EDA286C86B4},
-84.339482685187122,33.97076863504612,333,1205,McPherson's Troops March to Decatur,GHM,060-7,"Roberts Dr at Spalding Dr, Dunwoody",517,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.339478,33.970762,3, ,{CD53A8E6-4C6F-4112-97A3-699BCD0F138A},
-84.335230182635414,33.946948309845823,334,901,McPherson's Divergent Line of March,GHM,044-2,"Chamblee-Dunwoody at Nandina Lane, Dunwoody",449,13089,089,DeKalb,3,1,Atlanta Regional Commission RDC,-84.335226,33.946942,3, ,{E5EAEEEF-C426-4B7A-B84F-157361EFD583},
-84.331255733021351,33.903184151800701,335,875,Dodge's 16th A.C. Camp On Nancy's Creek,GHM,044-5,"Ashford-Dunwoody Rd at Nancy Creek, at Marist School",452,13089,089,DeKalb,3,1,Atlanta Regional Commission RDC,-84.331252,33.903178,1, ,{349CB15D-A82B-4726-A0CD-516AD8B78416},
-84.325764012605973,33.892081118768168,336,906,Old Cross Keys,GHM,044-7,Johnson Ferry Rd at Ashford-Dunwoody Dr,453,13089,089,DeKalb,3,1,Atlanta Regional Commission RDC,-84.32576,33.892075,4, ,{E5039D02-8142-4C7C-BCC3-CE04C2E2AE98},
-84.344501611609346,33.896781704456927,337,870,Cox's Div. & Dodge's 16th A.C. Make Contact,GHM,044-6,Johnson Ferry Road at Nancy Creek Bridge,503,13089,089,DeKalb,3,1,Atlanta Regional Commission RDC,-84.344497,33.896775,1, ,{ADE4F32D-1180-4F12-A2E1-A3E091DB0534},
-84.356307818709169,33.907828292984618,338,1177,Hascall's Div. Joins Cox's Line of March,GHM,060-13,Johnson Ferry Rd immediately east of Ga 400 overpass,523,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.356304,33.907822,1, ,{B245A045-3B68-4EDB-8255-ABE6F36394F0},
-84.577591174753437,33.952294325099189,339,661,Federal Troops Occupy Marietta 1864,GHM,033-54,Ga 120 in parking lot just east of Burnt Hickory Road,363,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.577587,33.952288,1, ,{BA45AC38-8932-42AF-8EBA-77830D380B26},
-84.550405275470368,33.945041082050523,340,698,McLeod Vault,CMar, ,Old Marietta City Cemetery,0,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.550401,33.945035,1, ,{1EAA2D13-BF71-4C49-AEC4-34004F1A1292},
-84.553342629173656,33.959294421805964,341,736,The Archibald Howell Home,GHM,033-111,"Kennesaw Ave at Holland St, Marietta",1037,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.553338,33.959288,1, ,{24DFD0DE-BF7C-4477-A6DB-6AA64F59C00E},
-84.497740909590476,33.959678102952878,342,744,The March of McPherson's Army of the Tennessee to,GHM,033-81,Ga 120 (Roswell Rd) just west of Loop 120 junction,390,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.497737,33.959672,1, ,{C3FA9163-AE87-4380-A3E5-5C591C6F623B},
-84.548498372502721,34.014173581413175,343,708,Robert McAfee House,GHM,033-48,Bells Ferry Road at Piedmont Road,354,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.548494,34.014167,2, ,{D2CE4138-7B66-4FEC-9B7E-7A298FD7DC83},
-84.561441866626183,33.966659836368365,344,629,"""Oakton""",GHM,033-50,Kennesaw Avenue in northwest Marietta,359,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.561438,33.966653,1, ,{8633DDCC-126A-494B-A451-58DD1B817272},
-84.554360559621102,33.960677655752988,345,706,Residence of Alice McLellan Birney (1872-1884),GHM,033-35A,"Kennesaw Ave, Marietta (relocated with house)",110,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.554356,33.960671,1, ,{E703CD20-1239-4B8E-B11F-52F511EF5687},
-84.578607786634876,33.98480789479413,346,701,Peachtree Trail,GHM,033-112,Ga 293 just north of Stilesboro Rd,1697,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.578604,33.984801,1, ,{E5E8527A-00E5-4414-A507-BD30E7BFFC83},
-84.584508202480933,33.986202254160922,347,659,Federal 15th Corps,GHM,033-49,Ga 293 north of Stilesboro Rd in Kennesaw National Park,358,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.584504,33.986196,1, ,{C8ECA0FB-1EAD-4D8C-8A92-565DD1590D4F},
-84.578769247944095,33.99177454434367,348,645,Brushy Mountain Line,GHM,033-47,US 41 south of Greer's Chapel Rd,355,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.578765,33.991768,3, ,{69966BCA-1D9C-4287-AB84-A0AB1DEDA6CC},
-84.619006971794747,34.018289540547187,349,646,Camp McDonald,GHM,033-35B,US 41 at old motel near Kennesaw-Due West Rd,125,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.619003,34.018283,1, ,{C891497B-E5EE-4E8E-B78D-A94445516A66},
-84.614231641841315,34.023502307550672,350,741,The General, , ,At the Museum on Cherokee St (off Ga 293) in Kennesaw,0,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.614227,34.023496,1, ,{0EC8A2E1-0284-4927-99DC-BAAB29D481B0},
-84.61514633006729,34.023590010579973,351,643,Big Shanty,GHM,033-40,Ga 293 in Kennesaw,347,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.615142,34.023584,1, ,{CEEF797C-9E4B-4699-9727-8D8647B27B13},
-84.615164877176227,34.023665854706174,352,714,Site-Lacy Hotel,GHM,033-41,Ga 293 in Kennesaw,348,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.615161,34.023659,1, ,{6A79B216-9C90-4678-8F87-E235C566FDD4},
-84.266899504488904,33.776295947651036,353,1,Blue Star Memorial Highway, , ,East side of N Clarendon Ave on N Avondale Rd,0,13089,089,Dekalb,3,1,Atlanta Regional Commission RDC,-84.266895,33.77629,1,NOT ON LIST,{90D82D27-3909-4051-9D95-D715277DAE91},
-84.615164400481447,34.023731471849217,354,735,The Andrews Raid,GHM,033-42,Ga 293 in Kennesaw,349,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.61516,34.023725,1, ,{B806458B-01D9-4E90-8EDE-CD93926E56E3},
-84.615170541191887,34.023801870426993,355,660,Federal Occupation of Big Shanty,GHM,033-43,Ga 293 in Kennesaw,350,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.615166,34.023795,1, ,{36C3AB28-3069-4E4F-8F93-80F21D6558AB},
-84.615174236570013,34.023876737273682,356,727,Stewart's Corps at Big Shanty,GHM,033-44,Ga 293 in Kennesaw,351,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.61517,34.02387,1, ,{CF64D2F5-ED34-4627-8321-C0C2545C5CF3},
-84.606722194070969,34.011173219368622,357,729,Summers House,GHM,033-46,Ga 293 about 1 mile south of Kennesaw,353,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.606718,34.011167,1, ,{D7893ED2-4A4A-44BD-9360-F0A72B2C8072},
-84.638131100367602,33.993958433474489,358,692,Lt. General Leonidas Polk Killed at Pine Mountain,GHM,033-23,Stilesboro Rd opposite Pine Mountain Circle,1878,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.638127,33.993952,1, ,{083D7F95-9D1F-462A-8675-5A59809DF492},
-84.64521368099048,33.989067948080702,359,703,Pine Mountain,GHM,033-24,End of Beaumont Rd at top of Pine Mountain,1852,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.645209,33.989061,1, ,{8970AE3A-E7E3-49F8-9F8F-7E049381E850},
-84.61703710152527,33.98413288524074,360,648,Civil War Action Around Latimer's Farm, , ,New Salem Road just south of Stilesboro Road,0,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.617033,33.984126,1, ,{A3642164-D4F8-4779-9399-382496C76DD0},
-84.616988257277598,33.972212038833234,361,678,Hardee's Salient,GHM,033-22,New Salem Rd between Stilesboro and Burnt Hickory Rds,82,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.616984,33.972206,1, ,{3D801601-2C1A-47B3-B0ED-561E12579495},
-84.612588365503214,33.963415490373777,362,674,Gen. O. O. Howard's Headquarters,GHM,033-21,Burnt Hickory Rd opposite Mt Cavalry Rd,81,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.612584,33.963409,1, ,{DB5E7D83-C767-4A72-A549-32A283B48D31},
-84.607480574686349,33.964090694204941,363,673,Gen. Leonidas Polk's Headquarters,GHM,033-20,Burnt Hickory Rd 1 mile west of Carnes Rd,80,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.607476,33.964084,3, ,{A58ACAB5-953D-4E59-A4BE-A72D0C0470D4},
-84.600644408737139,33.964109834489122,364,672,Gen. J. E. Johnston's Headquarters,GHM,033-18,Burnt Hickory Rd at Carnes Rd,79,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.60064,33.964103,1, ,{A3267FDA-DF12-446E-BB4F-5E34986789A8},
-84.595192813042345,33.963504077168487,365,690,Logan's 15th A.C. Line,GHM,033-19,Park on Burnt Hickory Rd opposite Old Mountain Rd,357,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.595189,33.963498,1, ,{6CC13987-3711-4AC4-8F08-CA07EAE45E87},
-84.593876922176079,33.963352006371103,366,686,Kennesaw Battlefield,GHM,033-52,Park on Burnt Hickory Rd opposite Old Mountain Rd,361,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.593873,33.963346,1, ,{6D3A27E5-4D3A-429F-A583-2D355385E3DC},
-84.592245124676211,33.963177663194536,367,688,Kennesaw Spur,GHM,033-53,Park on Burnt Hickory Rd opposite Old Mountain Rd,362,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.592241,33.963171,1, ,{97117A23-4F2C-45ED-A76B-9F5CFBBF8934},
-84.597074141207699,33.945440182596258,368,647,Cheatham Hill,GHM,033-55,Ga 120 at Cheatham Hill Dr,364,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.59707,33.945434,1, ,{B0861342-83E3-46EB-9CB7-9BE36A7236B2},
-84.605485721608048,33.945082423813972,369,662,"Federal, Confederate Lines, June 22, 27, 1864",GHM,033-56,John Ward Road at intersection with Ga 120,365,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.605481,33.945076,1, ,{A4EE1F4C-11AA-48D1-BBB1-A678308790A3},
-84.604774392093361,33.93335209335887,370,697,McCook's Brigade,GHM,033-57,Cheatham Hill Rd east of John Ward Rd,366,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.60477,33.933346,1, ,{E43D34B3-09B4-4DF8-9286-507078D62029},
-84.604808658242291,33.933444726637667,371,666,Five Federal Brigades,GHM,033-58,Cheatham Hill Rd just east of John Ward Rd,367,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.604804,33.933438,1, ,{2F671B1A-2402-4B44-AD1F-24B6F16B0472},
-84.604200213055606,33.9321260624247,372,671,Gen. George H. Thomas' Headquarters (In Field) Arm,GHM,033-15,Cheatham Hill Rd east of John Ward Rd,28,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.604196,33.93212,3, ,{7B9EC4ED-9009-460B-812A-B78B13A42D2B},
-84.634556636670212,33.948400579950786,373,699,Mud Creek Line,GHM,033-6,Ga 120 just east of Mud Creek,9,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.634552,33.948394,1, ,{E81C379A-D40D-43ED-86B1-9073A0DF9B54},
-84.648287640583476,33.952795143320458,374,655,Darby Plantation,GHM,033-7,Ga 120 at Kennesaw View Dr (?) just E of Burnt Hickory Rd,10,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.648283,33.952789,1, ,{DF8A69F6-408F-4C60-974A-F27A467DF207},
-84.653360219764977,33.954220361517471,375,700,Old Sandtown Road,GHM,033-4,On Ga 120 at Due West Road,4,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.653356,33.954214,1, ,{20A4D3E6-48D3-41FB-86AF-427258C8B0B2},
-84.662720933551839,33.952230798595551,376,676,Green Plantation,GHM,033-5,Ga 120 at Casteel Road,1786,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.662717,33.952224,1, ,{88667605-D72B-4908-89FF-B1F02C3E1E57},
-84.663807404213131,33.970068966582701,377,657,Due West Community,GHM,033-2,At Gilgal Church on Kenesaw-Due West Rd east of Due West,22,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.663803,33.970062,1, ,{79D311D5-EBD5-4A6B-BED2-2C3530E2099B},
-84.675522119193275,33.998251776346059,378,728,Stilesboro-Sandtown Crossroads,GHM,033-25,Stilesboro Rd at Acworth-Due West Rd,85,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.675518,33.998245,1, ,{030CBA1C-8C0A-4CB4-958A-538FCAF7389F},
-84.675926198696743,34.01288410782827,379,710,Route of Polk's Corps,GHM,033-26,Acworth-Due West Rd at Old Stilesboro Rd,86,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.675922,34.012878,1, ,{F8D4B411-2919-4284-A095-2B727CA2F1A4},
-84.675436886711381,34.018263132096941,380,658,Durham House,GHM,033-27,Acworth-Due West Rd north of Mars Hill Church Rd,87,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.675433,34.018257,3, ,{886DE6BA-B8FA-4DDA-883F-09794084D9C5},
-84.708639028657302,34.021397374267174,381,715,Site-Mason's Bridge,GHM,033-29,County Line (Old Stilesboro) Rd at Allatoona Creek,89,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.708635,34.021391,1, ,{71403A9A-1FDF-4C22-9CB3-51ABE311A9F8},
-84.714618256139801,34.009940183650961,382,713,Site of Old Allatoona Church,GHM,033-30,"County Line Rd at McLain Rd, west of Allatoona Creek",90,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.714614,34.009934,1, ,{CAA25C2F-9FF5-4CFF-9659-70CDAE332C28},
-84.729393901122833,33.998479516428333,383,682,James Foster House Old Burnt Hickory Road,GHM,033-32,Burnt Hickory Rd at County Line Rd,92,13067,067,Cobb,3,1,Atlanta Regional Commission RDC,-84.72939,33.998473,1, ,{E39F0CA3-4973-49A8-AE50-29DD26E24C7D},
-84.387675366959186,33.758176923329756,384,1272,The Winecoff Fire,GHM,060-175,"At site of Winecoff hotel, 176 Peachtree St, Atlanta",1946,13121,121,Fulton,3,1,Atlanta Regional Commission RDC,-84.387671,33.75817,1,Point added from aerial photo,{CC5558E1-0F5B-4EC7-BCAE-D7CF4B49268E},
-84.171125627279281,33.811923881023588,385,935,Unknown Confederate Dead,GHM,044-42A,"Cemetery at Memorial Drive at Silver Hill Rd, Stone Mountain",903,13089,089,DeKalb,3,1,Atlanta Regional Commission RDC,-84.171121,33.811917,1, ,{D5344FD2-E817-4C58-83E2-C4BDDFBBCBB1},
-84.170876229265843,33.811874763430687,386,882,Garrard's Cavalry at Stone Mtn. Depot,GHM,044-16,Memorial Drive at Silver Hill Rd at cemetery in Stone Mtn.,459,13089,089,DeKalb,3,1,Atlanta Regional Commission RDC,-84.170872,33.811868,1, ,{29388706-9727-4181-BE55-6635BCA22766},
